,Year,"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Land under cereal production (hectares),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
452,2005.0,99.19429824,7.794361218200001,60.80775681,265030.0,96601.0,423.47760098,11.14979209,11532.385,78.56430708,7880.3418,0.7159994052,0.9978471709999999,26.33105995,3767318993.0,90.0,10.01952511,0.166889594,4367000.0,206.0,6534570.0,4042.1,60.53,32.5521575,29.88769538,34.19475764,77.67452943,149.30158,48.66,7.239962694,31555.305,435849.0,1616629.0,53.08,0.800736035,162389.06101576,16.3400665824,5393.952572619999,13466323.0,51.463,0.229189072,12.738878153999998,444103.0
453,2006.0,99.19995186,9.158903647199999,60.39233681,263220.0,96601.0,423.47760098,10.28494352,12201.475,78.60553964,8230.9686,0.8275478026,1.0528354182,25.07940866,4346470646.0,90.160966,9.930021796,0.163393203,4328000.0,206.0,6637128.0,4103.2,65.34,31.41825036,28.79382114,33.02750749,76.01530938,165.2033272,54.3,7.328999426,31943.444,435850.0,1617537.0,56.88,0.805322932,162389.06101576,16.3400665824,5393.952572619999,13503445.0,50.979,0.27528619,12.738878153999998,444103.0
454,2007.0,99.15806851,9.4184891902,59.95862233,261410.0,96601.0,423.47760098,10.68593867,12785.27,78.53211009,8559.7222,0.3285504094,0.713398058,23.23589926,5184253015.0,90.32466353,9.837516973,0.159632276,4289000.0,206.0,6753700.0,4396.9,68.04,30.15865724,27.63750029,31.6903985,70.8022654,169.0571229,56.05,7.415772827,32331.583,435984.0,1536025.0,57.81,0.80966274,180091.98381576003,14.477090570399998,5179.091602819999,13566997.0,50.495,0.46953143,12.398371572199999,444103.0
455,2008.0,99.16180538,11.553004724800001,59.54579131,259600.0,186453.6,575.1280859799999,10.9209454,13399.5475,78.68995633,9013.904,0.3285504094,0.713398058,19.6896058,5818168032.0,90.49116273,9.748444263,0.15566169,4250000.0,206.0,6698000.0,4285.3,69.87,28.81450192,26.33240576,30.30445063,70.18262911,175.8694118,59.08,7.50509144,32719.722,435967.0,1563027.0,61.83,0.814281815,197751.69635176,12.6124918298,4963.8727462199995,13654403.0,50.011,0.642188134,11.9851763724,444103.0
456,2009.0,99.17838606,17.9391344044,59.1336063,257790.0,214753.2,662.5192397,52.463763189999995,14412.9975,79.98570325,9659.6998,0.3285504094,0.713398058,18.63268497,6277206916.0,90.66053615,9.659475393,0.151652657,4211000.0,206.0,7378300.0,4553.1,72.35,27.70798179,25.25316641,29.16535547,77.65029817,197.8966991,64.11,7.594504123,33107.861,435945.0,1620512.0,65.98,0.818910642,175080.63067175998,15.1288431218,13173.26924422,13752638.0,49.528,0.716862654,13.5504890114,444103.0
457,2010.0,99.22672403,9.074161696200001,58.72555587,255980.0,125469.0,305.07147299999997,40.47605395,15411.27,71.90533232,10150.4462,0.3285504094,0.713398058,26.92202731,13397928993.0,90.83285884,9.571178182,0.146066157,4172000.0,206.0,7473500.0,4434.2,76.41,26.81452545,24.30566471,28.28781605,80.72959578,205.3895014,68.9,7.6844723,33496.0,435892.0,1685429.0,69.94,0.823598506,622825.9811917599,12.430227124599998,9708.788411819998,14008143.0,49.044,1.840814313,11.896167207199998,444103.0
458,2011.0,99.31481395,6.3126050540000005,58.32142062,254170.0,305533.6,334.19752608,45.566608296000005,16162.9975,77.352591564,10672.8998,0.3285504094,0.713398058,29.6985781,17872280380.0,91.00820853,9.483512273,0.140868593,4133000.0,206.0,7063268.0,4414.5,80.29,27.09433135,24.64405944,28.54958524,76.05280757,213.0237116,73.94,7.777627355,33895.6,435809.0,1600010.0,76.04,0.828344527,345791.86185176,13.0203673762,9021.41030242,14332297.0,48.85,2.28767187,12.000162229199999,444103.0
459,2012.0,99.43394297,6.3126050540000005,57.90729693,252360.0,305533.6,334.19752608000005,48.23398576,17326.625,75.39531025199999,10936.0338,0.3285504094,0.713398058,28.9635567,19555425720.0,91.18666568,9.394217531,0.13750021,4094000.0,206.0,7431597.0,4597.9,85.22,26.60138544,24.05374672,28.09913677,70.16897343,211.3861749,80.17,7.869481413,34295.2,435800.0,1616297.0,81.7,0.832950895,384362.62117176,12.273436106199998,7216.98318462,14574618.0,48.95,1.676600054,11.8639365452,444103.0
460,2013.0,99.55906612,6.3126050540000005,57.50489342,250600.0,478562.6,351.91196688,48.23398576,17839.8675,75.395310252,11564.2476,0.3285504094,0.713398058,27.81060182,20351808953.0,91.36831363,9.304961805,0.134079727,4055000.0,206.0,7704980.0,4746.4,90.28,27.16617149,24.66807097,28.62065396,84.0351563,232.7491985,86.92,7.961375803,34694.8,435789.0,1623342.0,87.87,0.844445362,384362.62117176,12.273436106199998,7216.98318462,14834290.0,49.05,1.765987018,11.8639365452,444103.0
461,2014.0,99.67526566,14.691343996,58.61093327,255420.0,517096.2,305.82387553999996,40.164715576,18640.1975,69.04665101200001,12027.3992,0.3285504094,0.713398058,28.69632895,23199657853.0,91.55323873,9.279720232,0.131479272,4044000.0,206.0,7890990.0,4806.6,95.4,27.52995515,25.09270676,28.93630876,82.58560841,244.6619683,93.08,8.053071555,35094.4,435789.0,1641688.0,93.77,0.853624116,341009.14865175996,12.1543393876,5818.13263042,15117410.0,49.15,1.890566698,11.356379192,444103.0
462,2015.0,99.78089308,14.35298262,57.9845665,255480.0,645863.2,349.19682058,42.726967122,19361.4825,72.271897618,12356.3018,0.3285504094,0.6985382094,29.22071857,25187167935.0,92.08139872,9.171584203,0.129109969,4041000.0,206.0,8014002.0,4835.2,101.34,27.54632295,25.18383241,28.8975321,81.40497668,248.6921554,100.51,8.055832955,35494.0,440600.0,1657418.0,100.21,0.864729914,412602.1407,0.0,0.0,15414708.0,49.25,1.947505879,0.0,448924.0
463,2016.0,99.87106555,14.34174832,57.9805307,255457.0,645863.2,349.19682058,42.726967122,20873.1725,72.271897618,13170.1696,0.3285504094,0.713398058,29.27665431,25218408988.0,91.66055718,9.158834384,0.126705371,4035300.0,206.0,8096413.83,4827.0,103.26,27.38593476,25.04169806,28.71796348,83.53592621,253.7342948,106.41,8.139748656,35863.0,440591.0,1677312.0,106.01,0.876095971,341009.14865175996,12.1543393876,5818.13263042,15716939.0,49.35,1.941692937,11.356379192,448924.0
464,2017.0,99.9435934,14.63271349,57.95255431,255332.0,305533.6,334.19752608,45.566608296000005,21368.68,77.352591564,13334.4272,6.009931383,3.237820531,28.6584674,17791555639.0,92.29202037,9.138696469,0.124315346,4026400.0,206.0,7067542.17,4298.2,95.76,27.13307779,24.75721674,28.47834819,89.66621274,254.295152,101.18,8.198443898,36121.36,440588.0,1644316.0,104.2,0.888812224,345791.86185176,13.0203673762,9021.41030242,16016163.0,49.45,1.88593519,12.000162229199999,448924.0
465,2018.0,99.98422418,14.63227313,57.92340673,255203.0,131845.0,297.2678277,42.719968963999996,21738.6575,75.021309878,13554.5896,3.259395168,2.886874641,26.56271253,14043734859.0,92.29202037,9.123737196,0.121974384,4019800.0,206.0,6248843.77,4103.9,89.45,26.63610166,24.25050389,27.96299572,74.83537501,217.9586348,105.38,8.257120614,36379.8,440587.0,1522676.0,116.82,0.903340316,622825.9811917599,12.430227124599998,9708.788411819998,16320520.0,49.522,1.882481193,11.896167207199998,448924.0
466,2019.0,99.99796824,14.59266767,58.00705928,255553.0,130428.0,295.27343976000003,47.267464970000006,22047.5275,75.81568365199999,13688.779,3.273805521,2.057784841,24.3818234,14698217412.0,92.29202037,9.155497044,0.120114889,4033500.0,206.0,7097740.0,4537.1,95.67,26.16732431,23.75402949,27.48637169,90.31470861,272.4687393,105.01,8.316373665,36638.2,440555.0,1564379.0,111.19,0.916571143,345791.86185176,13.0203673762,9021.41030242,16644772.0,49.567,1.967296135,12.0001622292,448924.0
467,2020.0,100.0,14.53129563,58.28321797,256825.0,130428.0,295.27343976000003,47.511068928,22265.51,76.55196143999999,13834.1732,2.848827476,2.355396659,24.85383322,14968146819.0,92.29202037,9.129694769,0.117521446,4023000.0,206.0,7226351.41,4480.2,99.01,26.88591758,24.14374942,28.36742297,91.39786512,268.2564827,106.82,8.373221378,36896.6,440650.0,1612938.0,113.79,0.942244412,345791.86185176,13.0203673762,9021.41030242,16973620.0,49.584,1.956420099,12.0001622292,448924.0
468,2021.0,99.79827729,14.52476781,58.30120299,256906.0,303336.6,320.53906138,43.802716734,22505.0005,75.750025708,19340.116560000002,2.611686647,2.085881912,24.61828846,17134480168.0,27.72795241,9.113974034,0.115024731,4016100.0,1276.0,7196269.05,4734.3,102.59,26.5443147,24.05428546,27.90097045,78.92373132,296.8387939,109.7,8.431804617,37155.0,440653.0,1520016.0,117.76,0.956308025,345791.86185176,13.0203673762,9021.41030242,17308463.0,49.573,1.953519852,12.000162229199999,448924.0
469,2022.0,83.16317669600001,6.3126050540000005,14.8911300536,2791.2200000000003,305533.6,334.19752608,44.349650034,19129.0705,75.116955176,16091.147719999999,1.533560622,2.426827513,23.46539478,18864265884.0,45.065570514,9.673626480400001,0.0655492262,84880.0,874.8,7516977.8,4974.6,107.7,25.89788396,23.05682639,27.44541654,189.47188722600004,52.094333334,114.43,27.740115882599998,5846.26,90760.0,1511057.0,121.61,3.9292371245999993,345791.86185176,13.0203673762,9021.41030242,17657930.0,49.534,1.998940162,12.000162229199999,92362.0
470,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
471,1999.0,83.23382424,19.410035220000005,25.84718425,84130.0,145850.0,243.0833333,74.21974522,46614.1725,90.51580699,15978.7004,1.761066727,2.935397488,25.43443799,7295527464.0,93.78886972,18.43374604,0.076801265,6000000.0,1821.0,33148700.0,3971.2,55.85,64.97543644,65.46390811,64.48940158,331.069992,342.9333333,53.3,35.46433377,115432.86,325490.0,8347300.0,38.29,5.441027374,175080.63067175998,15.1288431218,13173.26924422,59516988.0,76.183,0.698449897,13.5504890114,331110.0
472,2000.0,84.72297417,19.513146854,28.22606571,87800.0,162746.0,262.4935484,72.40580605,46890.79,91.20296767,16867.6344,1.987068334,2.909571741,24.534582,7648047088.0,93.99281477,19.93184595,0.078479878,6200000.0,1821.0,34537105.64,4112.4,58.98,65.25564929,66.2926777,64.23492087,998.6784141,365.6451613,56.45,37.88368803,117841.0,311060.0,8398386.0,41.45,6.230309265,301519.8695,12.58175646,41046.98249,59745404.0,75.626,0.383048295,7.826563195,329240.0
473,2001.0,85.52862015,19.513146854000002,30.48313993,94830.0,214753.2,662.5192397,70.02131547,45988.445,89.98842593,15203.066,1.949966281,3.361973111,23.24104759,7596382610.0,94.16820567,21.37323604,0.083302245,6649000.0,1821.0,34271811.29,4167.3,60.51,63.99429688,64.98282628,63.03423899,730.4597701,286.7348473,58.15,38.39562827,119444.96,311090.0,8224081.0,44.47,7.04619242,175080.63067176,15.128843121799997,13173.26924422,59913618.0,75.063,0.281155751,13.550489011399998,329250.0
474,2002.0,85.57245504,18.981058307999998,30.44598293,94550.0,214977.2,672.0261214599999,68.35294118,46483.4775,90.03852504,16020.5396,2.320670134,3.11846427,23.02944218,8075067901.0,94.33415371,21.25261633,0.081842896,6600000.0,1821.0,36960263.05,4440.9,64.59,62.04158181,63.15026609,60.96244015,441.1886382,295.4877348,62.35,38.97888263,121048.92,310550.0,8322694.0,48.57,7.126066656,175080.63067176,15.128843121799997,13173.26924422,60069649.0,74.489,0.26008808,13.550489011399998,329300.0
475,2003.0,87.1467683,18.817881034,30.75757087,95370.0,250435.4,634.5302522999999,66.85600682,47075.48,90.29927761,17161.0452,2.42283029,3.184728884,22.54243671,8916100261.0,94.49140147,21.22423969,0.080772425,6581000.0,1821.0,37706900.0,4506.7,67.07,59.6738066,61.70926087,57.70861852,443.6171403,332.9292509,65.04,39.55651305,122652.88,310070.0,8366800.0,52.63,7.462830974,470119.2536717599,14.631704374999998,14801.35165382,60217153.0,73.908,0.245253962,13.136229959,329310.0
476,2004.0,87.97423093,17.605861971999996,31.5915761,97956.0,249133.8,480.1524653199999,65.58654635,47973.645,90.32738095,17869.123,2.376355353,3.72135681,21.80769935,9906769973.0,94.6406157,20.86464347,0.078598026,6469500.0,1821.0,39581000.0,4690.9,70.93,57.89314943,59.9874907,55.89066745,363.7365732,367.8145946,68.6,40.07380269,124256.84,310070.0,8437800.0,54.76,8.656432418,470119.25367176003,14.631704374999998,14801.351653820002,60348122.0,73.317,0.21725833,13.136229959,329314.0
477,2005.0,94.78695251,17.605861972,32.13846188,100541.0,217115.4,352.28348354,64.26585463,48539.79,89.57688338,17022.4156,3.120373031,3.682959134,19.29997888,11123206188.0,94.78239668,20.32368294,0.076471491,6358000.0,1821.0,39621600.0,4726.2,71.73,54.87980782,57.0069445,52.84266666,258.4669921,339.6487182,70.23,40.23206974,125860.8,312837.0,8383400.0,60.84,9.762592021,488309.74031176,14.727524293599998,15749.27711582,60460100.0,72.719,0.185381475,12.824269915599999,331212.0
478,2006.0,94.80113157,9.7497037462,32.21918509,100780.0,158521.6,267.37627056,63.16594443,49559.445,89.03394256,16707.0124,4.067343886,3.821462724,18.72678545,12429279272.0,94.78239668,20.29444205,0.075614817,6348000.0,1821.0,39705591.33,4749.8,74.28,51.66877479,53.78932508,49.63425207,266.1701551,342.972396,73.15,40.75025496,127464.76,312795.0,8359397.0,66.43,9.872280567,622825.9811917599,12.430227124599998,9708.78841182,60539322.0,72.112,0.130946099,11.896167207199998,331212.0
479,2007.0,90.61442948,9.074161696200001,32.19434473,100626.0,130428.0,295.27343976000003,61.65048544,49533.5125,89.35342732,18036.7778,3.823726644,3.09284582,18.6550997,14441738267.0,94.78239668,20.1869733,0.074438781,6309600.0,1821.0,40247513.93,4846.2,77.54,49.28356317,51.47705113,47.17446498,269.3362657,403.5177697,76.31,41.29432617,129068.72,312558.0,8304947.0,69.09,9.953352658,345791.86185176,13.0203673762,9021.41030242,60601632.0,71.496,0.102871908,12.000162229199999,331212.0
480,2008.0,91.55541556,6.3126050540000005,32.73996777,102408.0,478562.6,351.91196688,60.28894015,49662.4825,87.29805014,15331.1166,3.307312741,3.074714004,20.41314392,20235611649.0,94.78239668,20.08523236,0.073396057,6282500.0,1821.0,43304798.82,4897.6,80.53,48.5713112,50.90192912,46.3456556,208.0766708,303.4636403,80.05,41.7762219,130672.68,312792.0,8842009.0,75.96,10.60225325,384362.62117176,12.273436106199998,7216.98318462,60664477.0,70.872,0.103648094,11.8639365452,331051.0
481,2009.0,94.61694236,6.3126050540000005,32.90681093,102920.0,478562.6,351.91196688,48.23398576,49677.0875,75.39531025199999,20468.9942,2.773800857,2.971050175,19.16845987,20321377472.0,94.78239668,20.14311201,0.072846751,6300000.0,1821.0,43323522.66,5080.3,80.85,47.55257629,50.01689509,45.21262257,311.4992205,443.7764349,81.29,42.29306629,132276.64,312762.0,8527719.0,82.16,10.71101988,384362.62117176,12.273436106199998,7216.98318462,60743875.0,70.238,0.130794974,11.8639365452,331051.0
482,2010.0,96.35902502,14.691343996,34.34505608,107601.0,517096.2,305.82387554,49.15647965,49536.0125,76.25566753,18199.4858,4.053310947,3.519629795,15.37509069,22632313872.0,94.78239668,20.54747298,0.073645183,6437400.0,1821.0,44613831.2,5177.5,83.27,48.70731953,51.1862122,46.37504236,258.3030194,365.25343,83.37,42.73321545,133880.6,313294.0,8616898.0,83.51,11.74838969,341009.14865175996,12.1543393876,5818.13263042,60823204.0,69.583,0.130510681,11.356379192,330954.0
483,2011.0,98.54904236,16.211087594,34.3732843,107686.0,821950.8,355.25458634,47.782208514000004,49513.45,77.949255272,16963.8288,4.357350051,3.879137282,16.25914849,28062485333.0,94.78239668,20.54876725,0.072865471,6437600.0,1821.0,47235597.59,5381.2,87.26,48.31424829,50.94464465,45.84322263,243.8760142,353.7567587,87.35,43.16473232,135228.2,313284.0,8777825.0,87.16,11.77525823,356753.92921176,13.8613119948,12016.66873982,60890211.0,68.92,0.110106198,12.6555820458,330957.0
484,2012.0,97.00138319,16.097307326,34.43311204,107933.0,830483.0,359.23750656000004,52.65910324399999,49522.3225,83.652115216,17991.5712,3.39020724,3.311506901,16.19950764,31684724094.0,94.78239668,20.42162083,0.071682026,6401300.0,1821.0,48712657.95,5462.0,94.36,47.36677802,49.50992326,45.33917318,194.374251,371.1376174,93.58,43.57082471,136575.8,313457.0,8918511.0,89.6,11.9633634,468474.74079176004,14.0652412792,14035.821851819997,60946369.0,68.248,0.092185785,13.174383286400001,330951.0
485,2013.0,97.82859868,16.097307326,34.67267045,108528.0,830483.0,359.23750656000004,52.65910324400001,49975.7075,83.652115216,20546.6828,3.197090721,3.290193571,15.21561225,32517104120.0,94.78239668,20.51964726,0.071152774,6422800.0,1821.0,49231389.27,5425.5,96.35,46.81341948,48.78363629,44.94136627,216.8903566,483.8578424,95.5,44.06395211,137923.4,313007.33,9074053.0,91.87,12.10195301,468474.74079176004,14.0652412792,14035.821851819997,60994814.0,67.571,0.079456343,13.174383286400001,330960.0
486,2014.0,98.85342753,15.269170725999999,34.69912659,108737.0,830483.0,359.23750656000004,52.65910324400001,49831.28,83.652115216,19089.5224,2.330443493,3.553552195,14.88034893,34738393256.0,94.78239668,20.4533923,0.070252256,6409500.0,1821.0,50178378.0,5577.8,99.4,46.33576259,48.12819926,44.63284171,183.6049271,436.8485404,98.54,44.44284889,139271.0,313371.0,8996167.0,94.56,12.1970444,637218.6693317599,14.1181158028,15737.470234019998,61022867.0,66.885,0.045981861,13.078614296200001,331230.0
487,2015.0,98.87389759,15.269170725999999,38.76343005,121478.0,830483.0,359.23750656000004,52.65910324400001,50325.095,83.652115216,21386.5064,2.122894125,3.192169964,14.47472618,34631987894.0,94.78239668,22.34581965,0.075959364,7002800.0,1821.0,50379409.69,5601.2,100.98,44.01845192,45.45350755,42.66803442,218.8462855,432.2736034,100.72,44.87116404,140618.6,313383.0,8994331.0,99.54,14.36899896,297626.6621,12.25355302,39976.24479,61022408.0,66.191,-0.00075218,7.165015672,331230.0
488,2016.0,98.77843946,15.269170725999999,38.84079429,121722.0,973307.8,411.66134395999995,52.65910324400001,50239.9025,83.652115216,20533.7198,1.964821489,2.862361932,13.81825537,35526181997.0,94.78239668,22.33021791,0.075145075,6998000.0,1821.0,48359869.77,5441.0,99.63,41.86490984,43.49045193,40.33213384,208.6209885,424.6974407,100.74,45.87835488,143776.8,313387.0,8887979.0,105.9,14.46199108,637218.6693317599,14.1181158028,15737.470234019998,60988564.0,65.49,-0.055476979,13.078614296200001,331230.0
489,2017.0,100.0,16.019085003999997,38.82796272,121688.0,973307.8,411.66134395999995,51.396786466,50104.8725,82.548958438,20716.7812,1.939580635,3.10946175,12.92987949,36378682181.0,94.78239668,22.29812733,0.074317489,6988300.0,1821.0,47877218.26,5434.4,101.53,40.15544094,41.47935299,38.9094913,208.0012863,457.9861841,102.45,45.99633698,144153.9,313403.0,8809968.0,107.45,14.48135468,637218.66933176,14.1181158028,15737.470234019998,60921191.0,64.787,-0.110529312,13.078614296199998,331230.0
490,2018.0,100.0,15.954908073999999,38.73445023,121405.0,989652.8,419.95522260000007,50.37683484,49688.4175,82.081125456,20978.3358,1.836187003,3.059953976,12.30666843,38163776079.0,94.78239668,22.18078097,0.073246053,6952100.0,1821.0,48923673.32,5685.4,104.7,37.72411759,38.76262474,36.76092974,193.9043576,417.4360855,105.9,46.23468154,144912.9,313429.0,8605200.0,112.2,14.50535847,637218.66933176,14.1181158028,15737.470234019998,60822052.0,64.081,-0.162865748,13.078614296199998,331240.0
491,2019.0,99.05320961,15.954908073999999,39.52410275,123880.0,1009109.8,435.451504,50.37683484,48085.5625,82.081125456,20412.2252,1.899680399,2.734460521,11.78452855,39403370776.0,94.78239668,21.64445536,0.070831412,6784000.0,1821.0,48231531.65,5715.8,105.44,34.68825255,35.82897993,33.63074166,180.2135145,427.779689,105.36,46.47684165,145671.9,313429.0,8438272.0,106.83,15.8313366,637218.66933176,14.1181158028,15737.470234019998,60695620.0,63.372,-0.208088327,13.078614296199998,331310.0
492,2020.0,99.74040855,15.899314804,39.43476832,123600.0,1009109.8,435.451504,49.663022336,47620.905,81.289649074,22649.5496,1.752041474,2.476284916,12.65540357,43865620544.0,94.78239668,21.65402691,0.070223408,6787000.0,1821.0,47325157.08,5797.3,106.01,32.61239144,33.81323306,31.52144276,180.2135145,427.5906011,107.14,46.71900175,146430.9,313429.0,8163345.0,114.57,15.73243063,637218.66933176,14.1181158028,15737.470234019998,60560066.0,62.66,-0.223583835,13.078614296199998,331340.0
